timestamp_ms,class,x_min,y_min,x_max,y_max
22355.666666666668,person,719,1225,900,1706
22355.666666666668,person,3142,1096,3209,1288
22355.666666666668,person,0,1102,82,1437
22355.666666666668,person,1053,1053,1119,1216
22355.666666666668,car,1936,989,2054,1084
22355.666666666668,car,1856,961,1955,1061
22355.666666666668,person,3376,1157,3473,1358
22355.666666666668,person,718,1231,843,1701
22355.666666666668,person,3671,1169,3758,1402
22389.033333333333,car,2233,1836,3465,2147
22389.033333333333,traffic light,523,722,686,1099
22389.033333333333,traffic light,2882,757,2976,969
22389.033333333333,car,2048,1032,2222,1158
22389.033333333333,person,3476,1160,3585,1405
22389.033333333333,person,288,1149,435,1498
22389.033333333333,person,2028,1239,2216,1575
22389.033333333333,traffic light,2865,755,2988,1106
22389.033333333333,person,3759,1205,3839,1493
22389.033333333333,person,131,1063,252,1496
22389.033333333333,person,3271,1077,3327,1210
22389.033333333333,person,719,1223,900,1705
22389.033333333333,person,3147,1117,3214,1287
22389.033333333333,person,0,1098,87,1439
22389.033333333333,person,1052,1049,1118,1217
22389.033333333333,car,1856,961,1955,1061
22389.033333333333,person,3369,1154,3481,1363
22389.033333333333,person,718,1230,843,1701
22389.033333333333,person,3671,1167,3760,1402
22422.4,car,2233,1836,3464,2147
22422.4,traffic light,523,722,687,1099
22422.4,traffic light,2882,756,2976,963
22422.4,car,2046,1032,2223,1159
22422.4,person,3479,1160,3586,1406
22422.4,person,288,1150,439,1500
22422.4,person,2050,1240,2208,1573
22422.4,traffic light,2865,754,2989,1107
22422.4,person,3757,1206,3839,1494
22422.4,person,132,1077,253,1496
22422.4,person,3271,1077,3327,1210
22422.4,person,719,1223,901,1706
22422.4,person,3150,1109,3221,1284
22422.4,person,0,1097,88,1435
22422.4,person,1052,1051,1116,1217
22422.4,car,1856,961,1955,1061
22422.4,person,3366,1154,3463,1361
22422.4,person,718,1232,842,1701
22422.4,person,3675,1169,3760,1404
22422.4,car,1935,989,2054,1086
22455.76666666667,car,2233,1837,3464,2148
22455.76666666667,traffic light,524,722,685,1099
22455.76666666667,traffic light,2883,756,2976,962
22455.76666666667,car,2046,1033,2224,1159
22455.76666666667,person,3481,1157,3586,1407
22455.76666666667,person,288,1151,441,1500
22455.76666666667,person,2077,1239,2206,1571
22455.76666666667,traffic light,2866,754,2989,1106
22455.76666666667,person,3757,1202,3839,1495
22455.76666666667,person,137,1098,254,1494
22455.76666666667,person,3272,1078,3326,1209
22455.76666666667,person,719,1227,900,1706
22455.76666666667,person,3161,1107,3228,1282
22455.76666666667,person,0,1095,91,1437
22455.76666666667,person,1052,1051,1116,1218
22455.76666666667,person,3366,1153,3456,1349
22455.76666666667,person,718,1237,844,1701
22455.76666666667,person,3675,1166,3762,1404
22489.13333333333,car,2233,1837,3463,2148
22489.13333333333,traffic light,524,722,686,1099
22489.13333333333,traffic light,2882,758,2977,988
22489.13333333333,car,2042,1032,2224,1160
22489.13333333333,person,3482,1155,3588,1407
22489.13333333333,person,290,1153,441,1500
22489.13333333333,person,2100,1239,2215,1570
22489.13333333333,traffic light,2865,754,2990,1105
22489.13333333333,person,3758,1197,3839,1496
22489.13333333333,person,138,1108,255,1494
22489.13333333333,person,3272,1079,3326,1209
22489.13333333333,person,719,1231,901,1706
22489.13333333333,person,3167,1102,3232,1279
22489.13333333333,person,0,1092,94,1437
22489.13333333333,person,1052,1053,1115,1221
22489.13333333333,person,3363,1152,3446,1344
22489.13333333333,person,718,1238,846,1702
22489.13333333333,person,3672,1162,3759,1403
22522.5,car,2233,1838,3464,2148
22522.5,traffic light,524,722,687,1099
22522.5,car,2045,1033,2224,1160
22522.5,person,3482,1157,3588,1408
22522.5,person,292,1154,442,1500
22522.5,person,2120,1239,2229,1568
22522.5,traffic light,2865,755,2990,1104
22522.5,person,3759,1198,3839,1496
22522.5,person,139,1109,256,1494
22522.5,person,3273,1078,3326,1210
22522.5,person,719,1236,902,1706
22522.5,person,3171,1101,3237,1279
22522.5,person,0,1086,97,1440
22522.5,person,1051,1054,1115,1223
22522.5,person,3358,1155,3443,1348
22522.5,person,718,1241,845,1702
22522.5,car,1856,959,1955,1061
22555.866666666665,car,2233,1838,3464,2148
22555.866666666665,traffic light,524,722,689,1097
22555.866666666665,car,2044,1032,2223,1159
22555.866666666665,person,3482,1157,3584,1408
22555.866666666665,person,295,1153,444,1499
22555.866666666665,person,2125,1241,2245,1570
22555.866666666665,traffic light,2865,755,2990,1105
22555.866666666665,person,3761,1203,3839,1495
22555.866666666665,person,142,1107,259,1495
22555.866666666665,person,3274,1078,3326,1210
22555.866666666665,person,720,1239,901,1705
22555.866666666665,person,3173,1097,3240,1279
22555.866666666665,person,1,1087,101,1440
22555.866666666665,person,1050,1058,1114,1225
22555.866666666665,person,3356,1158,3443,1346
22555.866666666665,person,718,1241,845,1702
22589.233333333337,car,2232,1838,3464,2148
22589.233333333337,traffic light,524,723,688,1096
22589.233333333337,car,2043,1032,2222,1159
22589.233333333337,person,3482,1158,3578,1408
22589.233333333337,person,298,1149,442,1497
22589.233333333337,person,2128,1242,2257,1566
22589.233333333337,traffic light,2865,754,2990,1106
22589.233333333337,person,3763,1202,3839,1495
22589.233333333337,person,145,1118,263,1493
22589.233333333337,person,3275,1077,3325,1210
22589.233333333337,person,721,1239,903,1705
22589.233333333337,person,3175,1098,3242,1279
22589.233333333337,person,1,1087,105,1439
22589.233333333337,person,3353,1159,3443,1346
22589.233333333337,person,719,1240,842,1702
22589.233333333337,person,0,1454,72,1965
22622.6,car,2233,1838,3465,2148
22622.6,traffic light,524,723,689,1096
22622.6,car,2042,1032,2222,1159
22622.6,person,3483,1158,3575,1408
22622.6,person,301,1146,442,1487
22622.6,person,2127,1243,2290,1569
22622.6,traffic light,2865,754,2990,1106
22622.6,person,3763,1200,3839,1495
22622.6,person,146,1128,265,1492
22622.6,person,721,1238,904,1706
22622.6,person,3177,1094,3245,1281
22622.6,person,2,1088,108,1440
22622.6,person,3347,1162,3441,1350
22622.6,person,719,1240,840,1701
22622.6,person,0,1430,81,1969
22622.6,traffic light,2883,756,2976,971
22655.966666666667,car,2233,1838,3464,2148
22655.966666666667,traffic light,524,723,689,1096
22655.966666666667,car,2042,1031,2222,1159
22655.966666666667,person,3482,1158,3579,1408
22655.966666666667,person,303,1144,438,1487
22655.966666666667,person,2132,1242,2310,1569
22655.966666666667,traffic light,2866,754,2990,1107
22655.966666666667,person,3764,1200,3839,1496
22655.966666666667,person,151,1132,270,1491
22655.966666666667,person,721,1236,903,1707
22655.966666666667,person,3183,1105,3250,1285
22655.966666666667,person,3,1091,110,1440
22655.966666666667,person,3344,1160,3437,1350
22655.966666666667,person,719,1240,840,1701
22655.966666666667,person,0,1426,91,1968
22655.966666666667,traffic light,2884,756,2975,936
22655.966666666667,person,3676,1145,3764,1403
22655.966666666667,person,1047,1055,1114,1226
22689.33333333333,car,2233,1838,3465,2148
22689.33333333333,traffic light,524,723,690,1095
22689.33333333333,car,2042,1031,2221,1159
22689.33333333333,person,3482,1159,3580,1407
22689.33333333333,person,302,1145,434,1481
22689.33333333333,person,2137,1241,2311,1568
22689.33333333333,traffic light,2866,755,2989,1108
22689.33333333333,person,3764,1201,3839,1496
22689.33333333333,person,156,1132,275,1488
22689.33333333333,person,720,1236,898,1707
22689.33333333333,person,3188,1113,3255,1288
22689.33333333333,person,5,1093,111,1449
22689.33333333333,person,3345,1167,3432,1347
22689.33333333333,person,719,1241,839,1701
22689.33333333333,person,0,1479,101,1958
22689.33333333333,traffic light,2884,757,2975,934
22689.33333333333,person,3676,1146,3765,1404
22722.7,car,2233,1836,3464,2148
22722.7,traffic light,524,722,691,1096
22722.7,car,2041,1031,2221,1159
22722.7,person,3482,1159,3581,1407
22722.7,person,303,1142,438,1490
22722.7,person,2143,1243,2326,1571
22722.7,traffic light,2866,755,2989,1108
22722.7,person,3764,1203,3839,1496
22722.7,person,160,1124,278,1481
22722.7,person,719,1235,895,1707
22722.7,person,3191,1116,3258,1287
22722.7,person,5,1096,112,1470
22722.7,person,3344,1161,3429,1348
22722.7,person,719,1241,838,1700
22722.7,person,0,1501,107,1960
22722.7,traffic light,2884,756,2974,928
22722.7,person,3675,1149,3765,1404
22722.7,car,1933,989,2055,1088
22756.06666666667,car,2233,1836,3463,2148
22756.06666666667,traffic light,524,723,690,1096
22756.06666666667,car,2039,1031,2221,1159
22756.06666666667,person,3481,1159,3578,1405
22756.06666666667,person,304,1142,439,1492
22756.06666666667,person,2151,1245,2335,1571
22756.06666666667,traffic light,2866,754,2989,1108
22756.06666666667,person,3761,1204,3839,1496
22756.06666666667,person,164,1138,282,1479
22756.06666666667,person,719,1236,890,1707
22756.06666666667,person,3193,1118,3261,1287
22756.06666666667,person,6,1097,113,1475
22756.06666666667,person,3342,1162,3424,1341
22756.06666666667,person,719,1243,839,1700
22756.06666666667,person,0,1505,118,1958
22756.06666666667,traffic light,2883,756,2975,940
22756.06666666667,car,1933,989,2055,1088
22789.43333333333,car,2233,1835,3463,2147
22789.43333333333,traffic light,523,723,689,1095
22789.43333333333,car,2040,1031,2221,1159
22789.43333333333,person,3481,1160,3577,1405
22789.43333333333,person,305,1145,440,1489
22789.43333333333,person,2164,1245,2338,1569
22789.43333333333,traffic light,2865,754,2989,1108
22789.43333333333,person,3761,1204,3839,1496
22789.43333333333,person,168,1124,282,1459
22789.43333333333,person,718,1236,889,1707
22789.43333333333,person,3193,1118,3268,1286
22789.43333333333,person,8,1099,114,1464
22789.43333333333,person,3340,1154,3421,1343
22789.43333333333,person,719,1244,840,1700
22789.43333333333,person,0,1511,125,1962
22789.43333333333,traffic light,2883,756,2975,947
22789.43333333333,person,1043,1060,1110,1230
22789.43333333333,person,3674,1155,3765,1404
22822.8,car,2233,1836,3464,2148
22822.8,traffic light,523,723,689,1096
22822.8,car,2043,1031,2220,1158
22822.8,person,3481,1160,3576,1405
22822.8,person,307,1146,438,1484
22822.8,person,2181,1246,2339,1567
22822.8,traffic light,2865,755,2989,1107
22822.8,person,3760,1203,3839,1496
22822.8,person,170,1114,284,1457
22822.8,person,718,1238,887,1706
22822.8,person,3195,1112,3271,1285
22822.8,person,7,1100,115,1455
22822.8,person,3338,1153,3416,1342
22822.8,person,719,1245,840,1700
22822.8,person,0,1512,135,1959
22822.8,traffic light,2883,757,2976,953
22822.8,person,1044,1061,1109,1231
22822.8,person,3673,1152,3763,1403
22856.166666666668,car,2233,1837,3463,2148
22856.166666666668,traffic light,524,723,689,1096
22856.166666666668,car,2045,1032,2220,1158
22856.166666666668,person,3482,1161,3576,1405
22856.166666666668,person,307,1144,435,1482
22856.166666666668,person,2192,1247,2346,1564
22856.166666666668,traffic light,2865,755,2988,1108
22856.166666666668,person,3758,1202,3839,1496
22856.166666666668,person,171,1107,283,1460
22856.166666666668,person,718,1239,887,1707
22856.166666666668,person,3199,1111,3274,1286
22856.166666666668,person,7,1101,116,1449
22856.166666666668,person,719,1248,841,1701
22856.166666666668,person,0,1497,142,1961
22856.166666666668,traffic light,2882,757,2976,953
22856.166666666668,person,1045,1062,1107,1231
22856.166666666668,person,3674,1144,3765,1403
22889.533333333336,car,2233,1838,3462,2148
22889.533333333336,traffic light,524,723,687,1096
22889.533333333336,car,2046,1032,2219,1158
22889.533333333336,person,3482,1161,3580,1405
22889.533333333336,person,308,1146,432,1476
22889.533333333336,person,2220,1245,2356,1562
22889.533333333336,traffic light,2865,755,2988,1106
22889.533333333336,person,3758,1204,3838,1496
22889.533333333336,person,170,1100,286,1463
22889.533333333336,person,717,1234,903,1708
22889.533333333336,person,3204,1108,3275,1289
22889.533333333336,person,6,1101,117,1445
22889.533333333336,person,718,1249,843,1708
22889.533333333336,person,0,1448,150,1961
22889.533333333336,traffic light,2882,757,2976,960
22889.533333333336,person,1043,1060,1106,1232
22889.533333333336,person,3330,1143,3408,1337
22922.9,car,2233,1838,3460,2148
22922.9,traffic light,523,724,685,1096
22922.9,car,2046,1031,2219,1158
22922.9,person,3482,1161,3582,1405
22922.9,person,308,1148,438,1474
22922.9,person,2249,1243,2367,1563
22922.9,traffic light,2865,755,2988,1102
22922.9,person,3759,1205,3839,1496
22922.9,person,172,1101,291,1463
22922.9,person,718,1234,899,1707
22922.9,person,3214,1107,3279,1292
22922.9,person,7,1101,118,1441
22922.9,person,719,1250,844,1710
22922.9,person,0,1427,155,1964
22922.9,traffic light,2882,757,2976,966
22922.9,person,1043,1059,1108,1233
22956.266666666663,car,2234,1839,3460,2148
22956.266666666663,traffic light,524,724,684,1096
22956.266666666663,car,2046,1031,2219,1158
22956.266666666663,person,3482,1162,3583,1406
22956.266666666663,person,308,1149,440,1481
22956.266666666663,person,2265,1244,2377,1563
22956.266666666663,traffic light,2866,755,2988,1103
22956.266666666663,person,3760,1207,3838,1497
22956.266666666663,person,174,1104,294,1465
22956.266666666663,person,718,1234,893,1708
22956.266666666663,person,3220,1114,3281,1291
22956.266666666663,person,7,1101,119,1432
22956.266666666663,person,719,1250,844,1712
22956.266666666663,person,0,1459,161,1949
22956.266666666663,traffic light,2883,756,2975,956
22956.266666666663,person,1043,1057,1108,1235
22956.266666666663,person,3328,1146,3400,1334
22989.63333333333,car,2234,1840,3460,2148
22989.63333333333,traffic light,524,723,685,1096
22989.63333333333,car,2043,1031,2218,1159
22989.63333333333,person,3481,1164,3583,1406
22989.63333333333,person,308,1147,449,1488
22989.63333333333,person,2278,1242,2383,1568
22989.63333333333,traffic light,2867,756,2988,1099
22989.63333333333,person,3761,1209,3838,1499
22989.63333333333,person,177,1103,294,1465
22989.63333333333,person,718,1236,901,1710
22989.63333333333,person,3226,1110,3285,1289
22989.63333333333,person,8,1100,119,1433
22989.63333333333,person,719,1254,844,1712
22989.63333333333,person,0,1417,166,1948
22989.63333333333,traffic light,2884,760,2975,921
22989.63333333333,person,1042,1057,1108,1237
22989.63333333333,person,3326,1132,3396,1332
23023.0,car,2233,1839,3460,2147
23023.0,traffic light,523,724,686,1097
23023.0,car,2037,1034,2219,1160
23023.0,person,3481,1165,3583,1407
23023.0,person,307,1148,449,1491
23023.0,person,2286,1242,2396,1564
23023.0,traffic light,2867,757,2988,1084
23023.0,person,3762,1211,3838,1502
23023.0,person,179,1110,293,1465
23023.0,person,719,1244,900,1711
23023.0,person,3228,1113,3288,1289
23023.0,person,8,1099,119,1462
23023.0,person,720,1260,844,1712
23023.0,person,0,1411,170,1933
23023.0,traffic light,2884,762,2977,990
23023.0,person,1041,1057,1109,1237
23023.0,person,3324,1135,3394,1331
23056.36666666667,car,2233,1838,3460,2147
23056.36666666667,traffic light,523,724,687,1097
23056.36666666667,car,2034,1035,2220,1160
23056.36666666667,person,3480,1165,3583,1407
23056.36666666667,person,308,1149,447,1490
23056.36666666667,person,2290,1243,2415,1569
23056.36666666667,traffic light,2867,758,2989,1086
23056.36666666667,person,3764,1211,3839,1506
23056.36666666667,person,181,1116,292,1465
23056.36666666667,person,720,1241,886,1711
23056.36666666667,person,7,1100,122,1495
23056.36666666667,person,0,1431,173,1926
23056.36666666667,traffic light,2885,763,2977,972
23056.36666666667,person,1041,1057,1110,1237
23056.36666666667,person,3320,1135,3392,1331
23089.733333333334,car,2233,1835,3460,2147
23089.733333333334,traffic light,523,724,688,1097
23089.733333333334,car,2030,1036,2220,1161
23089.733333333334,person,3480,1165,3583,1408
23089.733333333334,person,307,1146,447,1486
23089.733333333334,person,2292,1245,2434,1568
23089.733333333334,traffic light,2869,757,2989,1068
23089.733333333334,person,3766,1211,3839,1507
23089.733333333334,person,182,1119,291,1465
23089.733333333334,person,720,1239,888,1711
23089.733333333334,person,7,1102,124,1496
23089.733333333334,person,0,1438,171,1918
23089.733333333334,traffic light,2885,763,2978,1011
23089.733333333334,person,1040,1059,1110,1237
23089.733333333334,person,3320,1146,3391,1331
23089.733333333334,person,719,1251,842,1706
23123.1,car,2233,1834,3462,2147
23123.1,traffic light,523,724,688,1097
23123.1,car,2029,1036,2221,1161
23123.1,person,3479,1165,3582,1408
23123.1,person,308,1144,444,1483
23123.1,person,2293,1249,2444,1566
23123.1,traffic light,2870,758,2989,1056
23123.1,person,3768,1214,3839,1508
23123.1,person,185,1116,293,1466
23123.1,person,722,1238,876,1712
23123.1,person,6,1099,128,1531
23123.1,person,3,1456,173,1911
23123.1,person,1039,1060,1111,1239
23123.1,car,1932,988,2055,1084
23123.1,person,3233,1097,3313,1299
23156.466666666667,car,2233,1834,3463,2146
23156.466666666667,traffic light,523,724,690,1096
23156.466666666667,car,2032,1035,2221,1160
23156.466666666667,person,3481,1165,3583,1409
23156.466666666667,person,309,1141,442,1470
23156.466666666667,person,2296,1254,2458,1561
23156.466666666667,traffic light,2869,758,2990,1083
23156.466666666667,person,3770,1219,3839,1509
23156.466666666667,person,188,1117,296,1465
23156.466666666667,person,723,1241,878,1711
23156.466666666667,person,6,1099,130,1522
23156.466666666667,person,9,1460,179,1898
23156.466666666667,person,1039,1061,1113,1245
23156.466666666667,person,14,1110,123,1438
23156.466666666667,person,54,1447,197,1894
23156.466666666667,person,1572,1043,1633,1181
23156.466666666667,person,3236,1093,3319,1301
23156.466666666667,traffic light,2886,764,2979,1034
23189.833333333336,car,2234,1836,3464,2146
23189.833333333336,traffic light,524,724,691,1095
23189.833333333336,car,2038,1034,2221,1159
23189.833333333336,person,3482,1164,3583,1407
23189.833333333336,person,308,1139,442,1466
23189.833333333336,person,2300,1258,2470,1560
23189.833333333336,traffic light,2867,755,2989,1094
23189.833333333336,person,3769,1220,3839,1510
23189.833333333336,person,191,1121,295,1452
23189.833333333336,person,724,1237,887,1709
23189.833333333336,person,10,1102,132,1524
23189.833333333336,person,10,1475,163,1887
23189.833333333336,person,1040,1069,1112,1246
23189.833333333336,person,55,1447,203,1891
23189.833333333336,person,3238,1091,3320,1303
23189.833333333336,traffic light,2884,761,2979,1029
23189.833333333336,person,721,1243,845,1703
23223.2,car,2234,1836,3465,2146
23223.2,traffic light,523,723,691,1095
23223.2,car,2032,1030,2221,1160
23223.2,person,3483,1162,3583,1405
23223.2,person,308,1137,442,1466
23223.2,person,2308,1259,2480,1556
23223.2,traffic light,2865,754,2989,1104
23223.2,person,3769,1215,3839,1512
23223.2,person,195,1118,294,1443
23223.2,person,726,1235,884,1706
23223.2,person,15,1484,156,1891
23223.2,person,1041,1071,1111,1248
23223.2,person,39,1448,214,1902
23223.2,person,3239,1087,3324,1307
23223.2,traffic light,2882,759,2977,1004
23223.2,car,1935,987,2055,1085
23223.2,person,17,1111,128,1466
23256.56666666667,car,2234,1836,3465,2147
23256.56666666667,traffic light,523,722,691,1095
23256.56666666667,car,2029,1028,2220,1160
23256.56666666667,person,3483,1161,3582,1405
23256.56666666667,person,310,1134,441,1463
23256.56666666667,person,2331,1257,2483,1551
23256.56666666667,traffic light,2865,754,2990,1109
23256.56666666667,person,3769,1213,3839,1510
23256.56666666667,person,202,1116,294,1438
23256.56666666667,person,728,1231,888,1704
23256.56666666667,person,20,1491,170,1894
23256.56666666667,person,1041,1072,1110,1249
23256.56666666667,person,25,1451,227,1905
23256.56666666667,person,3239,1087,3324,1307
23256.56666666667,traffic light,2883,758,2977,984
23256.56666666667,car,1936,986,2057,1085
23256.56666666667,person,18,1110,130,1469
23289.93333333333,car,2234,1836,3464,2147
23289.93333333333,traffic light,520,723,694,1095
23289.93333333333,car,2028,1028,2220,1160
23289.93333333333,person,3483,1161,3581,1405
23289.93333333333,person,308,1135,439,1460
23289.93333333333,person,2364,1262,2493,1552
23289.93333333333,traffic light,2864,754,2989,1110
23289.93333333333,person,3770,1215,3839,1511
23289.93333333333,person,202,1093,294,1436
23289.93333333333,person,729,1229,896,1704
23289.93333333333,person,28,1497,177,1893
23289.93333333333,person,1040,1074,1106,1250
23289.93333333333,person,23,1459,234,1903
23289.93333333333,person,3243,1085,3324,1310
23289.93333333333,traffic light,2883,757,2976,977
23289.93333333333,car,1936,987,2056,1089
23289.93333333333,person,17,1111,132,1476
23289.93333333333,person,724,1233,851,1705
23323.3,car,2234,1835,3465,2146
23323.3,traffic light,521,723,692,1096
23323.3,car,2028,1029,2220,1160
23323.3,person,3483,1161,3581,1405
23323.3,person,309,1135,436,1458
23323.3,person,2380,1263,2507,1556
23323.3,traffic light,2864,754,2989,1111
23323.3,person,3771,1216,3838,1514
23323.3,person,200,1087,294,1434
23323.3,person,730,1228,902,1704
23323.3,person,39,1501,179,1892
23323.3,person,1037,1071,1103,1250
23323.3,person,32,1457,235,1903
23323.3,person,3248,1084,3325,1309
23323.3,traffic light,2883,757,2975,971
23323.3,car,1935,987,2056,1087
23323.3,person,17,1111,134,1481
23323.3,person,727,1235,853,1704
23356.666666666668,car,2233,1836,3465,2146
23356.666666666668,traffic light,522,723,692,1095
23356.666666666668,car,2030,1029,2220,1160
23356.666666666668,person,3483,1162,3581,1405
23356.666666666668,person,306,1133,434,1461
23356.666666666668,person,2402,1261,2505,1557
23356.666666666668,traffic light,2864,755,2989,1112
23356.666666666668,person,3771,1208,3838,1515
23356.666666666668,person,196,1065,297,1429
23356.666666666668,person,731,1229,907,1704
23356.666666666668,person,45,1478,190,1895
23356.666666666668,person,1033,1064,1103,1251
23356.666666666668,person,39,1449,249,1899
23356.666666666668,person,3255,1081,3333,1313
23356.666666666668,traffic light,2883,758,2975,970
23356.666666666668,car,1935,987,2055,1087
23356.666666666668,person,17,1115,134,1483
23356.666666666668,person,3678,1149,3771,1404
23390.033333333336,car,2234,1838,3466,2147
23390.033333333336,traffic light,522,722,692,1095
23390.033333333336,car,2034,1029,2220,1160
23390.033333333336,person,3483,1163,3581,1405
23390.033333333336,person,304,1131,432,1466
23390.033333333336,person,2416,1258,2510,1554
23390.033333333336,traffic light,2864,754,2989,1110
23390.033333333336,person,3771,1205,3838,1515
23390.033333333336,person,194,1052,301,1429
23390.033333333336,person,731,1226,907,1704
23390.033333333336,person,54,1473,191,1892
23390.033333333336,person,1029,1056,1103,1251
23390.033333333336,person,47,1441,255,1893
23390.033333333336,traffic light,2882,758,2976,987
23390.033333333336,person,17,1117,133,1471
23390.033333333336,person,3681,1155,3769,1405
23423.4,car,2233,1838,3465,2147
23423.4,traffic light,523,723,691,1095
23423.4,car,2039,1030,2219,1159
23423.4,person,3482,1164,3581,1406
23423.4,person,301,1133,433,1468
23423.4,person,2423,1252,2531,1556
23423.4,traffic light,2864,753,2989,1107
23423.4,person,3772,1219,3838,1513
23423.4,person,192,1036,304,1435
23423.4,person,732,1226,904,1705
23423.4,person,63,1471,209,1888
23423.4,person,1029,1053,1099,1250
23423.4,person,56,1383,260,1885
23423.4,traffic light,2882,756,2976,1002
23423.4,person,17,1118,134,1466
23423.4,person,892,1125,1003,1461
23423.4,person,3266,1095,3354,1322
23456.766666666663,car,2233,1837,3463,2147
23456.766666666663,traffic light,523,723,688,1095
23456.766666666663,car,2036,1029,2219,1159
23456.766666666663,person,3482,1164,3581,1405
23456.766666666663,person,301,1131,430,1466
23456.766666666663,person,2434,1254,2548,1556
23456.766666666663,traffic light,2864,753,2989,1105
23456.766666666663,person,3772,1206,3838,1514
23456.766666666663,person,734,1226,909,1704
23456.766666666663,person,73,1471,216,1865
23456.766666666663,person,1029,1060,1095,1250
23456.766666666663,traffic light,2882,756,2976,1004
23456.766666666663,person,17,1116,134,1474
23456.766666666663,person,897,1143,1005,1463
23456.766666666663,person,175,1423,263,1826
23456.766666666663,person,3270,1086,3357,1323
23456.766666666663,person,733,1228,857,1699
23490.13333333333,car,2233,1837,3462,2147
23490.13333333333,traffic light,523,722,687,1095
23490.13333333333,car,2038,1029,2218,1158
23490.13333333333,person,3483,1164,3581,1404
23490.13333333333,person,301,1134,428,1460
23490.13333333333,person,2443,1255,2561,1559
23490.13333333333,traffic light,2864,753,2989,1106
23490.13333333333,person,3775,1206,3838,1513
23490.13333333333,person,734,1229,909,1703
23490.13333333333,person,1029,1069,1092,1250
23490.13333333333,traffic light,2881,756,2976,996
23490.13333333333,person,16,1115,136,1475
23490.13333333333,person,910,1155,1007,1462
23490.13333333333,person,178,1421,269,1825
23490.13333333333,person,3271,1095,3357,1326
23490.13333333333,person,731,1239,858,1697
23490.13333333333,person,82,1428,269,1850
23523.500000000004,car,2233,1836,3461,2147
23523.500000000004,traffic light,522,723,687,1095
23523.500000000004,car,2037,1029,2218,1158
23523.500000000004,person,3483,1164,3580,1404
23523.500000000004,person,302,1137,427,1458
23523.500000000004,person,2449,1252,2582,1560
23523.500000000004,traffic light,2864,753,2989,1109
23523.500000000004,person,3776,1205,3838,1513
23523.500000000004,person,735,1231,910,1703
23523.500000000004,person,1026,1072,1091,1249
23523.500000000004,traffic light,2882,756,2976,984
23523.500000000004,person,15,1114,137,1479
23523.500000000004,person,185,1421,277,1821
23523.500000000004,person,3270,1088,3354,1322
23523.500000000004,person,731,1239,859,1697
23523.500000000004,person,1622,1039,1687,1178
23523.500000000004,person,95,1392,277,1844
23523.500000000004,car,1856,958,1957,1061
23556.86666666667,car,2233,1836,3461,2147
23556.86666666667,traffic light,521,722,686,1095
23556.86666666667,car,2034,1028,2219,1159
23556.86666666667,person,3483,1164,3580,1404
23556.86666666667,person,301,1133,423,1457
23556.86666666667,person,2451,1250,2598,1560
23556.86666666667,traffic light,2864,754,2989,1111
23556.86666666667,person,3777,1206,3838,1513
23556.86666666667,person,736,1231,907,1703
23556.86666666667,person,1023,1067,1092,1250
23556.86666666667,traffic light,2883,757,2976,968
23556.86666666667,person,14,1113,137,1480
23556.86666666667,person,3267,1102,3355,1322
23556.86666666667,person,1629,1039,1692,1175
23556.86666666667,person,102,1385,282,1842
23556.86666666667,car,1855,957,1959,1060
23556.86666666667,person,3678,1155,3775,1408
23590.233333333334,car,2233,1836,3461,2147
23590.233333333334,traffic light,522,722,687,1095
23590.233333333334,car,2031,1027,2219,1159
23590.233333333334,person,3483,1163,3581,1404
23590.233333333334,person,300,1134,421,1453
23590.233333333334,person,2451,1255,2622,1561
23590.233333333334,traffic light,2863,754,2990,1116
23590.233333333334,person,3777,1202,3838,1513
23590.233333333334,person,737,1231,910,1703
23590.233333333334,person,1021,1073,1089,1250
23590.233333333334,traffic light,2882,757,2976,964
23590.233333333334,person,13,1114,137,1485
23590.233333333334,person,3265,1091,3357,1321
23590.233333333334,person,1629,1041,1695,1180
23590.233333333334,person,115,1405,289,1832
23590.233333333334,car,1855,956,1959,1060
23590.233333333334,person,3680,1151,3774,1406
23623.6,car,2233,1836,3463,2147
23623.6,traffic light,522,723,686,1095
23623.6,car,2030,1026,2220,1159
23623.6,person,3483,1163,3581,1404
23623.6,person,293,1133,417,1452
23623.6,person,2456,1260,2637,1563
23623.6,traffic light,2863,754,2990,1122
23623.6,person,3776,1176,3838,1512
23623.6,person,738,1229,908,1702
23623.6,person,1020,1080,1088,1254
23623.6,traffic light,2882,756,2976,968
23623.6,person,11,1117,139,1491
23623.6,person,3266,1112,3359,1322
23623.6,person,123,1411,299,1829
23623.6,car,1855,957,1958,1061
23623.6,person,3682,1146,3777,1406
23656.96666666667,car,2233,1836,3464,2147
23656.96666666667,traffic light,522,722,688,1095
23656.96666666667,car,2030,1026,2220,1159
23656.96666666667,person,3483,1161,3581,1405
23656.96666666667,person,281,1130,418,1454
23656.96666666667,person,2471,1258,2652,1565
23656.96666666667,traffic light,2863,754,2991,1117
23656.96666666667,person,3775,1176,3838,1512
23656.96666666667,person,740,1226,907,1702
23656.96666666667,traffic light,2881,756,2977,974
23656.96666666667,person,10,1121,140,1495
23656.96666666667,person,3266,1094,3358,1321
23656.96666666667,person,133,1418,304,1829
23656.96666666667,person,3682,1139,3778,1405
23690.333333333336,car,2233,1835,3464,2147
23690.333333333336,traffic light,522,722,689,1095
23690.333333333336,car,2028,1027,2221,1160
23690.333333333336,person,3483,1160,3582,1405
23690.333333333336,person,285,1128,412,1436
